gene	P_normalized_baseline	B_normalized_baseline	P_normalized_TRP_12.5min	B_normalized_TRP_12.5min	B_by_P_baseline	pauseRelease_kelong30_baseline	pauseRelease_kelong45_baseline	pauseRelease_kelong60_baseline	B_by_P_TRP_12.5min	pauseRelease_kelong30_TRP_12.5min	pauseRelease_kelong45_TRP_12.5min	pauseRelease_kelong60_TRP_12.5min	pauseRelease_FC	initiationRate_FC_bound1	initiationRate_FC_bound2	initiationRate_baseline_kelong45_termination_point01	initiationRate_baseline_kelong45_termination_point1	initiationRate_baseline_kelong45_termination_1	initiationRate_TRP_12.5min_kelong45_termination_point01	initiationRate_TRP_12.5min_kelong45_termination_point1	initiationRate_TRP_12.5min_kelong45_termination_1
Ipo9	0.1776467489763042	3.2356924131758774e-05	0.05312675010972047	2.6452054448085506e-05	0.0001821419435943338	0.005464258307830014	0.008196387461745022	0.010928516615660027	0.0004979046223127742	0.014937138669383225	0.022405708004074838	0.02987427733876645	2.733607715429382	0.299058386465642	0.8175083126063408	0.003232529075692187	0.019220736483559563	0.17910281056223334	0.0017216099512610524	0.006503017461135895	0.05431709255988432
Nav1	0.008078909118590208	1.3919285738613766e-05	0.00205520390773704	9.95831711041016e-06	0.0017229164896265996	0.051687494688797984	0.07753124203319699	0.10337498937759597	0.004845415616874309	0.14536246850622928	0.2180437027593439	0.29072493701245855	2.8123334160696527	0.25439126465822637	0.7154330543545488	0.0007071569494235216	0.0014342587700966404	0.008705276976827827	0.00046867630904582757	0.0006536446607421612	0.002503328177705497
Tmem9	0.019896610464961433	2.701715332986917e-05	0.004349538594936116	2.0762542594369007e-05	0.0013578771810126775	0.040736315430380324	0.061104473145570486	0.08147263086076065	0.004773504623810323	0.1432051387143097	0.21480770807146454	0.2864102774286194	3.515417071999354	0.2186070136215308	0.7684948277439246	0.001414738004493727	0.0032054329463402564	0.021112382364805546	0.0009778098026959664	0.001369268276240217	0.0052838530116827214
Ddx59	0.008799729529623145	1.6875316276949566e-05	0.002294334687199076	1.0857992962278012e-05	0.001917708518215362	0.05753125554646086	0.08629688331969129	0.11506251109292172	0.004732523560254171	0.14197570680762514	0.2129635602114377	0.2839514136152503	2.467801292689831	0.26072786435940976	0.6434245607064104	0.0008473865277589619	0.001639362185425045	0.009559118762085875	0.0005115530301745013	0.0007180431520224182	0.0027829443705015867
Zfp281	0.12835766106055632	5.016594492967634e-05	0.05632912973046335	4.039513719943615e-05	0.00039082937874669707	0.011724881362400913	0.017587322043601368	0.023449762724801825	0.0007171269535447848	0.021513808606343544	0.03227071290951532	0.04302761721268709	1.8348849716580966	0.43884509319539955	0.8052302663901355	0.0035410441324409984	0.015093233627891068	0.13061512858239177	0.00238107247127926	0.007450694147020961	0.05814691090443797
Lactb2	0.09550712317362044	4.488242762039832e-05	0.029060480204245533	3.312823572515994e-05	0.00046993801225493387	0.014098140367648017	0.021147210551472024	0.028196280735296033	0.0011399755094315383	0.034199265282946145	0.051298897924419225	0.06839853056589229	2.4257997431651046	0.3042755266684882	0.7381114944438457	0.002974780474654129	0.011570421560279969	0.09752683241653837	0.0017813754096746525	0.004396818628056751	0.03055125081187773
2310009B15Rik	0.026721658247961057	3.5109954982562524e-05	0.008245058804477484	1.561574228281196e-05	0.0013139137794804152	0.03941741338441246	0.05912612007661869	0.07883482676882492	0.001893951596116188	0.056818547883485636	0.08522782182522845	0.11363709576697127	1.441458051277267	0.3085534111681339	0.4447667987773716	0.0018471645566949242	0.00425211379901142	0.02830160622217637	0.0007851589907713131	0.0015272142831742868	0.008947767207204022
Cdc73	0.1778553371832811	3.764303792872261e-05	0.043782984477201255	3.3984542071519255e-05	0.00021164975156146823	0.006349492546844047	0.009524238820266071	0.012698985093688093	0.0007762043286294414	0.02328612985888324	0.03492919478832487	0.04657225971776648	3.6674001405761767	0.24617188986621527	0.902810823501261	0.0034724900786253284	0.019479470425120625	0.1795492738900736	0.001967134237990379	0.005907602840938492	0.045312288870419624
Glrx2	0.02084694926319018	2.1547333928834825e-05	0.0027483529692678317	1.3434713227469215e-05	0.0010335965064625222	0.031007895193875666	0.0465118427908135	0.06201579038775133	0.0048882779532675	0.146648338598025	0.2199725078970375	0.29329667719605	4.729387070006266	0.13183477997524778	0.6234977037920578	0.001178099519429469	0.0030543249531165854	0.021816579289987748	0.000632045624928793	0.0008793973921628979	0.003352915064503946
Ro60	0.06328445463247351	1.2743774029383182e-05	0.017134779910123098	8.835448790763637e-06	0.0002013728980267438	0.006041186940802314	0.00906178041120347	0.012082373881604628	0.0005156441364936191	0.015469324094808574	0.023203986142212862	0.030938648189617148	2.5606431726733048	0.27075811918794085	0.6933149293444657	0.0012063143776469784	0.006901915294569594	0.06385792446379575	0.0005689429946855946	0.0021110731865966736	0.017532375105707463
Uchl5	0.09845870573417108	3.596083694820844e-05	0.046507077740779196	2.5242074205388185e-05	0.00036523775810438946	0.010957132743131684	0.016435699114697527	0.02191426548626337	0.0005427576926265346	0.01628273077879604	0.02442409616819406	0.03256546155759208	1.4860393827940641	0.47235109779265005	0.7019323338258883	0.002602824720011091	0.011464108236086488	0.10007694339684046	0.0016009641166502603	0.0057866011133203875	0.04764297108002166
Rgs2	0.22141586413322453	1.154651328976994e-05	0.02373017500795391	4.968930348223863e-06	5.214853657831164e-05	0.0015644560973493492	0.0023466841460240235	0.0031289121946986983	0.00020939290782973028	0.0062817872348919085	0.009422680852337863	0.012563574469783817	4.015317045671727	0.10717468281168695	0.4303403307582273	0.0027337517393718927	0.022661179511362102	0.22193545723126418	0.00046090361574961295	0.002596619366465465	0.023953776873623985
Odr4	0.13104377884060506	1.5587960042156255e-05	0.013932408968764584	1.2046243336336005e-05	0.0001189523087632924	0.003568569262898772	0.0053528538943481575	0.007137138525797544	0.000864620279475199	0.02593860838425597	0.03890791257638396	0.05187721676851194	7.268629658931118	0.10631873631873248	0.7727915201064159	0.0020118959903030822	0.013805836085957538	0.1317452370425021	0.0006814050398227661	0.0019353218470115788	0.014474489918899705
Ivns1abp	0.10757905365671404	7.466699664138267e-05	0.029562975637358595	6.274438605177983e-05	0.0006940663084808859	0.020821989254426576	0.031232983881639868	0.04164397850885315	0.0021223975157795023	0.06367192547338507	0.09550788821007761	0.12734385094677014	3.057917507082036	0.2748023396050162	0.8403228852652822	0.00443580538542936	0.014117920214533624	0.11093906850557626	0.003119127128703678	0.005779794936065952	0.032386473009688686
Swt1	0.1797960019172291	2.2095785047196264e-05	0.08735112443541311	1.5875338103076213e-05	0.00012289363952246437	0.003686809185673931	0.005530213778510896	0.007373618371347862	0.00018174165708438408	0.005452249712531523	0.008178374568797284	0.010904499425063045	1.4788532408234405	0.48583463204941607	0.7184781201105427	0.002792270346296123	0.018973910518846743	0.18079031224435294	0.0015879014589925606	0.00944950265817974	0.08806551465005154
Trmt1l	0.1191785354951831	1.7657075853558132e-05	0.0489193685668691	1.0565103876569831e-05	0.00014815650972881594	0.004444695291864478	0.006667042937796718	0.008889390583728956	0.0002159697515745349	0.006479092547236047	0.00971863882085407	0.012958185094472094	1.4577135487994661	0.41047130142697796	0.5983495774834554	0.001986353768361947	0.012712421962928428	0.11997310390859323	0.0009646233601143333	0.005367366531132552	0.04939479824131474
Rnf2	0.05846823587703215	4.957859622822387e-05	0.011471673229343358	4.300590418912347e-05	0.0008479577925438937	0.02543873377631681	0.03815810066447522	0.05087746755263362	0.0037488780694274657	0.11246634208282397	0.16869951312423595	0.22493268416564793	4.421066829494829	0.19620351216804424	0.8674288394765255	0.0028157191890403957	0.008077860417973289	0.06069927270730222	0.00204998242080399	0.003082433011444892	0.013406938917853915
1700025G04Rik	0.0015175213982854196	1.4009103092080595e-05	0.0004540182820687518	7.955081330220772e-06	0.009231568733006902	0.2769470619902071	0.4154205929853106	0.5538941239804142	0.017521500002099337	0.5256450000629801	0.7884675000944702	1.0512900001259602	1.8979981094060752	0.2991841054641648	0.5678508665353326	0.000645584853126481	0.0007821617789721687	0.0021479310374290465	0.00036251884268062226	0.00040338048806680995	0.0008119969419286866
Tsen15	0.016006056955583707	1.8404586349522852e-05	0.0016011856256682934	1.2954201536172536e-05	0.0011498513594319316	0.03449554078295795	0.05174331117443692	0.0689910815659159	0.008090380858100564	0.2427114257430169	0.3640671386145254	0.4854228514860338	7.036023214424433	0.10003623191592607	0.7038572500440022	0.0009882669552843653	0.002428812081286899	0.016834263341312234	0.0005989509253844471	0.0007430576316945935	0.0021841246947960575
Arpc5	0.027577168883273398	2.9953403704389392e-05	0.012833728178875679	2.2928357539007117e-05	0.0010861667429014903	0.03258500228704471	0.048877503430567064	0.06517000457408942	0.0017865702950407819	0.05359710885122346	0.08039566327683519	0.10719421770244691	1.6448398063342422	0.46537511639419316	0.7654675163226001	0.0016236748555302567	0.004105620055024862	0.02892507204997092	0.001160113371044077	0.002315148907142888	0.013865504268130999
Lamc1	0.040836498135959985	9.503731391755267e-05	0.010778524064486622	4.979066440202213e-05	0.0023272640470085827	0.06981792141025749	0.10472688211538622	0.13963584282051497	0.004619432503386413	0.1385829751015924	0.2078744626523886	0.2771659502031848	1.9849198071547303	0.2639433976096795	0.5239064778831694	0.00468504410764947	0.008360328939885869	0.04511317726224986	0.002348365138735862	0.0033184323045396583	0.013019103962577619
Rgs16	0.049103217609668945	2.6149688903502162e-05	0.006595386728424558	2.3050460045195696e-05	0.000532545323432186	0.01597635970296558	0.023964539554448373	0.03195271940593116	0.003494936839086882	0.10484810517260647	0.1572721577589097	0.20969621034521294	6.562703088936101	0.13431679326704357	0.8814812340696185	0.0016677681767542868	0.0060870577616244925	0.05027995361032654	0.001103224569318052	0.001696809374876262	0.007632657430458364
Rnasel	0.0027296437814924293	3.981476867505755e-06	0.0006931490615307864	2.257550545026193e-06	0.0014586067583253987	0.04375820274976196	0.06563730412464294	0.08751640549952391	0.0032569481375917917	0.09770844412775374	0.14656266619163064	0.1954168882555075	2.23291721295124	0.25393388918747783	0.567013352118372	0.00020646289685268327	0.00045213083718700193	0.002908810240530188	0.00010852126514148655	0.00017090468067925733	0.0007947388360569651
Glul	0.4056925697997364	0.0001262035629372158	0.0646226485338686	5.6677766503539025e-05	0.0003110817706114612	0.009332453118343836	0.013998679677515754	0.01866490623668767	0.0008770573133324042	0.026311719399972126	0.03946757909995819	0.05262343879994425	2.8193786849305362	0.15928970196759712	0.449097990456381	0.009736086030172075	0.046248417312148356	0.4113717301319111	0.0031967259779979423	0.009012764346046117	0.06717314802652787
Acbd6	0.01736234344682879	2.148032948411514e-05	0.005257575159073627	1.6075330245346685e-05	0.001237179160169101	0.03711537480507303	0.05567306220760954	0.07423074961014606	0.0030575559566853863	0.09172667870056159	0.1375900180508424	0.18345335740112317	2.471393032733813	0.3028148345973375	0.7483744724323018	0.0011402382612534692	0.0027028491714680605	0.01832895827361397	0.0007759656126313371	0.0012491473769479637	0.0059809650201142275
Qsox1	0.019999035775604943	1.155832280184054e-05	0.0016011856256682934	9.156570006436777e-06	0.0005779440034773835	0.017338320104321504	0.026007480156482257	0.03467664020864301	0.005718618665849603	0.17155855997548808	0.2573378399632321	0.34311711995097616	9.894762522738741	0.08006314122511038	0.7922057692469613	0.0007201148838388737	0.002520028103643319	0.020519160301687767	0.0004280575065463379	0.0005721642128564843	0.002013231275957948
Cep350	0.07989187176939908	1.4212431367136405e-05	0.02064902892360427	1.1952240280676607e-05	0.00017789583661476037	0.005336875098442811	0.008005312647664216	0.010673750196885622	0.0005788282017956685	0.017364846053870054	0.026047269080805083	0.03472969210774011	3.2537478830892548	0.2584621997993224	0.8409708354556372	0.001438478129215129	0.008628746588461045	0.08053143118092021	0.00074434110186649	0.002602753704990874	0.021186879736234718
Tor1aip2	0.5241919844948938	7.740991932078102e-05	0.12592173505697252	6.800301191913455e-05	0.00014767474820389032	0.00443024244611671	0.006645363669175064	0.00886048489223342	0.0005400418910076724	0.016201256730230172	0.024301885095345258	0.032402513460460344	3.6569684226720462	0.24022064201975438	0.8784793023402474	0.008725366214384085	0.05590264481892453	0.5276754308643289	0.00431935288693078	0.015652309042058308	0.12898187059333358
Axdnd1	0.0112239741927111	2.6956305315691252e-06	0.0004540182820687518	1.983548076710952e-06	0.00024016720684547546	0.007205016205364264	0.010807524308046396	0.014410032410728527	0.004368872697532881	0.13106618092598643	0.19659927138897962	0.26213236185197286	18.190962683526692	0.040450759621631464	0.7358382587974063	0.00023354311584772162	0.0012437007931917206	0.011345277566631711	9.379984627268037e-05	0.00013466149165886803	0.0005432779455207446
Soat1	0.05527207596506485	3.787171014606709e-05	0.011877195658361196	2.3406614243265977e-05	0.0006851870403782952	0.020555611211348856	0.030833416817023285	0.04111122242269771	0.0019707189236028463	0.05912156770808539	0.08868235156212809	0.11824313541617078	2.876176587512225	0.2148860061972029	0.6180501000084019	0.0022569477162236676	0.007231434553079505	0.05697630292163787	0.001172069597530581	0.0022410172067830886	0.012930493299308165
Tor3a	0.049966286206321556	2.7333573746266277e-05	0.02841580881038905	1.8394617192505125e-05	0.0005470403310224031	0.016411209930672094	0.02461681489600814	0.03282241986134419	0.0006473374492081994	0.01942012347624598	0.029130185214368973	0.03884024695249196	1.183345015893698	0.5686996366520829	0.6729678805727993	0.001729673680645198	0.006226639439214139	0.05119629702490354	0.0011119158617666212	0.003669338654701635	0.029243566584051778
Brinp2	0.033596037791379214	9.767735267277877e-07	0.006907247338452547	8.502605337940165e-07	2.9074069174265216e-05	0.0008722220752279565	0.0013083331128419346	0.001744444150455913	0.0001230968708852553	0.003692906126557659	0.005539359189836488	0.007385812253115318	4.233905826784437	0.20559708205307936	0.8704786836744108	0.0003799151866165426	0.003403558587840672	0.033639992600081964	0.00010733419740525622	0.0007289864578659855	0.006945509062473278
Terf1	0.17347378287119758	5.924190972147663e-05	0.09325324069425306	4.9783173775644415e-05	0.0003415035329313312	0.010245105987939937	0.015367658981909905	0.020490211975879875	0.0005338492625566461	0.016015477876699383	0.024023216815049073	0.03203095575339877	1.563232034451577	0.5375638851635154	0.8403370858518561	0.004400623766178424	0.020013264224586207	0.17613966880866402	0.0031727752268465295	0.011565566889329306	0.09549348351415705
Cop1	0.005383406960933769	2.8584956613822294e-05	0.0004540182820687518	2.0481475295489746e-05	0.005309826439141087	0.15929479317423262	0.23894218976134893	0.31858958634846524	0.04511156511619998	1.3533469534859994	2.030020430228999	2.706693906971999	8.495864343825367	0.08433660790712373	0.7165123799973131	0.0013401571172313408	0.0018246637437153799	0.006669730008555772	0.0009262065711177261	0.0009670682165039137	0.0013756846703657903
Cacybp	0.12480854548799915	4.9215188211429686e-05	0.045550553899649064	2.797936756796285e-05	0.0003943254688130464	0.011829764064391391	0.01774464609658709	0.023659528128782782	0.00061424867916213	0.0184274603748639	0.027641190562295852	0.0368549207497278	1.5577200250622194	0.3649634223485838	0.5685108314076294	0.0034627689243943273	0.01469553801831425	0.12702322895751347	0.0017145770795548188	0.005814126930523234	0.04680962544020739
Mrps14	0.05151797529242732	4.4703172796312065e-05	0.0036563895334053333	2.4205021964436173e-05	0.0008677199082954456	0.026031597248863367	0.03904739587329505	0.052063194497726735	0.006619924311481421	0.19859772934444261	0.2978965940166639	0.39719545868888523	7.629102718739785	0.07097308294145616	0.5414609400260074	0.0025268225287583164	0.0071634403050767756	0.05352961806826136	0.0011257898837336812	0.0014548649417401613	0.004745615521804961
Rabgap1l	0.15322048262137772	8.982747032691633e-06	0.022392372221313277	8.812154459265099e-06	5.862628076227151e-05	0.0017587884228681453	0.0026381826343022177	0.0035175768457362906	0.00039353376105804477	0.011806012831741344	0.017709019247612014	0.023612025663482687	6.712582751988259	0.14614477019137803	0.981008863679932	0.0019364284426849007	0.015726271878608897	0.15362470623784885	0.0006204706728800622	0.0026357841727982574	0.022788919171980206
Zbtb37	0.0172010998345727	2.0507014539327528e-05	0.004158894369184723	1.4751072978222759e-05	0.001192192053795899	0.03576576161387697	0.053648642420815455	0.07153152322775394	0.0035468736805437167	0.1064062104163115	0.15960931562446726	0.212812420832623	2.975085825518289	0.24178072385962848	0.7193184044383323	0.0010948266526154657	0.0026429256377270087	0.01812391548884244	0.0007053872277118714	0.0010796877209384966	0.004822692653204747
Dars2	0.8578896620365241	2.4338519157629002e-05	0.24491509405435882	1.632761002019699e-05	2.837022082752736e-05	0.0008511066248258208	0.0012766599372387312	0.0017022132496516415	6.666640977453633e-05	0.00199999229323609	0.0029999884398541348	0.00399998458647218	2.3498727831491015	0.28548554073138105	0.6708547021472766	0.009674129982458545	0.08688419956574571	0.8589848953986173	0.0031838933914524526	0.02522625185634475	0.2456498365052677
Cenpl	0.05751978239089325	3.205429763990067e-05	0.0032023712513365786	2.5352359112673572e-05	0.0005572743203732223	0.016718229611196667	0.025077344416795003	0.033436459222393335	0.007916745787076442	0.23750237361229326	0.35625356041843986	0.4750047472245865	14.206191632469938	0.05567425880671604	0.7909191896039351	0.0020176412177044627	0.007194421632884855	0.05896222578468878	0.0011728798725836765	0.0014610932852039686	0.004343227411406889
Klhl20	0.06910796894064725	1.1910164720191808e-05	0.030062170114640616	9.100838850034785e-06	0.00017234140870817295	0.005170242261245188	0.0077553633918677825	0.010340484522490376	0.0003027339282336964	0.009082017847010893	0.013623026770516338	0.018164035694021786	1.7565942538297232	0.43500294648304944	0.7641236761911232	0.001227037101815104	0.007446754306473357	0.06964392635305587	0.0007101594493979714	0.0034157547597156272	0.030471707862892182
Prdx6	0.04188740718142989	6.714481211455046e-05	0.003680632810260651	5.146829239275646e-05	0.0016029832504008037	0.04808949751202411	0.07213424626803616	0.09617899502404822	0.013983544419121675	0.4195063325736503	0.6292594988604754	0.8390126651473006	8.72345011441965	0.08786967391699528	0.7665267169852299	0.00344039061696907	0.00721025726329776	0.044908923726584664	0.002352879485776647	0.002684136438700106	0.005996705967934692
Pigc	0.027755474434326962	3.3782283844298634e-05	0.006404742399347162	1.735213909834463e-05	0.0012171394844729417	0.036514184534188254	0.054771276801282374	0.07302836906837651	0.0027092641696430044	0.08127792508929013	0.1219168876339352	0.16255585017858026	2.225927434123294	0.23075600507213845	0.513646122278767	0.0017977575173367083	0.004295750216426135	0.0292756772073204	0.00084489368341898	0.0014213204993602246	0.00718558865877267
